,0
27298,-21383
27299,58519
27300,53448
27301,-85510
27302,5920
27303,-29906
27304,56963
27305,74516
27306,-10564
27307,-89945
27308,-39799
27309,36149
27310,-73192
27311,19508
27312,-51062
27313,-90196
27314,-11322
27315,19354
27316,-68969
27317,29780
27318,74043
27319,-24584
27320,32890
27321,-89362
27322,63551
27323,69597
27324,15202
27325,74255
27326,-84441
27327,41263
27328,-47895
27329,-25999
27330,-67515
27331,-29723
27332,-53004
27333,29053
27334,-36420
27335,42792
27336,-53406
27337,30134
27338,72289
27339,-85340
27340,43629
27341,31215
27342,96063
27343,-70222
27344,-52756
27345,12755
27346,53399
27347,-33678
27348,20780
27349,10815
27350,89347
27351,83558
27352,-50627
27353,90331
27354,-28618
27355,-80381
27356,78
27357,-76793
27358,-32901
27359,-6029
27360,-15775
27361,-60894
27362,39101
27363,-75492
27364,-6203
27365,-91790
27366,-11553
27367,51404
27368,61125
27369,68017
27370,-40728
27371,-57999
27372,55118
27373,91183
27374,-13997
27375,-77015
27376,21140
27377,-48492
27378,-19735
27379,-6828
27380,-24316
27381,39303
27382,85846
27383,-18555
27384,2977
27385,35680
27386,-19450
27387,17250
27388,-97582
27389,56048
27390,50087
27391,27171
27392,-80666
27393,-26389
27394,72426
27395,64704
27396,47558
27397,40533
27398,-11612
27399,31276
27400,50402
27401,-1374
27402,86340
27403,-69043
27404,60203
27405,87851
27406,-44313
27407,10488
27408,22755
27409,10976
27410,37745
27411,25249
27412,96022
27413,99540
27414,78390
27415,19727
27416,-22637
27417,-24773
27418,-48817
27419,85129
27420,-40383
27421,69690
27422,23008
27423,71226
27424,-1125
27425,-2131
27426,13601
27427,31857
27428,-28525
27429,9474
27430,77154
27431,-13549
27432,85488
27433,-77106
27434,51561
27435,33468
27436,10207
27437,-23103
27438,-4073
27439,-459
27440,41360
27441,12368
27442,65606
27443,-87224
27444,-27504
27445,43574
27446,83542
27447,73356
27448,66199
27449,-9223
27450,8509
27451,949
27452,85619
27453,-20816
27454,22480
27455,68769
27456,30031
27457,83442
27458,35192
27459,79523
27460,3538
27461,67351
27462,93649
27463,-13153
27464,-62863
27465,23822
27466,-89580
27467,-22127
27468,-99768
27469,891
27470,-36638
27471,29811
27472,81883
27473,-54153
27474,14942
27475,-13195
27476,86795
27477,-368
27478,-84491
27479,3007
27480,-46175
27481,-77325
27482,-71751
27483,36568
27484,50272
27485,29742
27486,-38047
27487,91804
27488,92615
27489,13063
27490,-53915
27491,97680
27492,-80763
27493,5515
27494,-65992
27495,32931
27496,91113
27497,77419
27498,-8162
27499,68627
27500,-31051
27501,60418
27502,-45290
27503,61648
27504,-63028
27505,34629
27506,8146
27507,4928
27508,-92871
27509,93806
27510,15755
27511,-27027
27512,48552
27513,-14983
27514,-50596
27515,58163
27516,-63113
27517,78269
27518,-89107
27519,55923
27520,77874
27521,-93970
27522,-75740
27523,-56043
27524,-26921
27525,4933
27526,77214
27527,36568
27528,-1737
27529,37458
27530,-41814
27531,33374
27532,26693
27533,-86631
27534,-62758
27535,-65253
27536,-70441
27537,-10019
27538,-3593
27539,-28329
27540,-62017
27541,15421
27542,14350
27543,80662
27544,65783
27545,82923
27546,-55240
27547,-39215
27548,63979
27549,-6430
27550,-84096
27551,-22858
27552,824
27553,60027
27554,-20184
27555,-90366
27556,-54389
27557,32037
27558,-16754
27559,68605
27560,-95759
27561,-56448
27562,-34577
27563,-84323
27564,-79739
27565,-71850
27566,-56717
27567,-2555
27568,291
27569,-3397
27570,-39314
27571,-20172
27572,-99155
27573,53410
27574,-20695
27575,-61214
27576,76001
27577,-65779
27578,-54379
27579,-77854
27580,96434
27581,29963
27582,19318
27583,-5249
27584,40972
27585,-27100
27586,-8034
27587,64459
27588,44307
27589,-22032
27590,-72131
27591,36966
27592,-3772
27593,-82279
27594,86781
27595,95898
27596,-88022
27597,-18192
27598,-32960
27599,-85026
27600,-6039
27601,-74951
27602,-21776
27603,86471
27604,-6168
27605,-78045
27606,50167
27607,94923
27608,14310
27609,37692
27610,-2520
27611,17939
27612,-88074
27613,11790
27614,-95691
27615,33346
27616,1876
27617,-63133
27618,24270
27619,5002
27620,41512
27621,-31497
27622,-82030
27623,-72510
27624,-68588
27625,58305
27626,-52923
27627,61283
27628,99854
27629,94797
27630,19968
27631,37304
27632,2600
27633,-92475
27634,-22410
27635,31391
27636,60979
27637,33191
27638,-13267
27639,-31561
27640,-29855
27641,-7857
27642,23264
27643,3273
27644,52337
27645,96095
27646,-43645
27647,26390
27648,-80886
27649,-92202
27650,-94310
27651,43602
27652,-12125
27653,-3061
27654,-52394
27655,-23973
27656,-52403
27657,37552
27658,-11273
27659,99911
27660,-8073
27661,-88971
27662,-14900
27663,88933
27664,43629
27665,74854
27666,-26539
27667,-51011
27668,-95852
27669,-91483
27670,-45517
27671,56325
27672,-34395
27673,92483
27674,46768
27675,-26544
27676,-18472
27677,-17396
27678,61833
27679,45995
27680,-59921
27681,-74118
27682,24317
27683,74328
27684,-83335
27685,75348
27686,-90134
27687,66205
27688,965
27689,-78616
27690,-78680
27691,-28376
27692,-22845
27693,-33751
27694,7932
27695,70729
27696,76601
27697,58847
27698,23646
27699,92683
27700,-42843
27701,89475
27702,-60604
27703,61379
27704,43586
27705,3407
27706,44759
27707,-34924
27708,-58312
27709,71723
27710,11012
27711,562
27712,49862
27713,50741
27714,-81415
27715,-42597
27716,-52146
27717,50530
27718,-10061
27719,-93208
27720,28163
27721,77857
27722,-35805
27723,43994
27724,89116
27725,13987
27726,60011
27727,38384
27728,-19540
27729,-93690
27730,12235
27731,49376
27732,-22864
27733,-2449
27734,35491
27735,-26592
27736,60234
27737,-43672
27738,33649
27739,55667
27740,84436
27741,71544
27742,25739
27743,-86051
27744,-17668
27745,-152
27746,-63560
27747,-29373
27748,44741
27749,33936
27750,56391
27751,-80705
27752,-49691
27753,-77783
27754,78817
27755,-67045
27756,-1609
27757,-44063
27758,-67942
27759,33168
27760,1361
27761,30327
27762,85240
27763,67028
27764,43507
27765,-60687
27766,-136
27767,-92419
27768,-24391
27769,37695
27770,-38384
27771,-77859
27772,35166
27773,14909
27774,-12023
27775,11627
27776,-53893
27777,7970
27778,65938
27779,5593
27780,30811
27781,-67734
27782,93465
27783,64123
27784,-9492
27785,60074
27786,23760
27787,-70549
27788,-73493
27789,-88721
27790,79145
27791,30558
27792,-75071
27793,17531
27794,-98450
27795,18518
27796,-91336
27797,-66635
27798,68171
27799,-13590
27800,-2923
27801,-27776
27802,31485
27803,-48543
27804,-26976
27805,-49450
27806,-85367
27807,-53075
27808,-92878
27809,99428
27810,-56157
27811,2908
27812,97520
27813,97307
27814,55645
27815,-97835
27816,-10769
27817,-56500
27818,-49220
27819,-32277
27820,-30266
27821,86072
27822,62312
27823,1892
27824,75197
27825,-39279
27826,64867
27827,-73707
27828,29122
27829,1863
27830,-28076
27831,-78504
27832,88766
27833,26361
27834,-90536
27835,93503
27836,86707
27837,87345
27838,-13662
27839,96898
27840,-97386
27841,87175
27842,18828
27843,58802
27844,-47744
27845,61571
27846,71310
27847,30582
27848,32802
27849,69473
27850,-46168
27851,-88599
27852,20374
27853,98627
27854,-44775
27855,-24743
27856,-39122
27857,-90994
27858,-82267
27859,85379
27860,87437
27861,-74961
27862,38020
27863,-10130
27864,-11532
27865,22558
27866,-6153
27867,19498
27868,13539
27869,45899
27870,-43899
27871,-37950
27872,421
27873,9737
27874,48020
27875,5772
27876,61998
27877,97410
27878,36029
27879,56208
27880,97392
27881,15682
27882,77594
27883,-20706
27884,-36151
27885,43240
27886,99951
27887,61255
27888,-53879
27889,54165
27890,-64386
27891,86885
27892,36008
27893,-9460
27894,72141
27895,-91577
27896,40126
27897,62066
27898,-22880
27899,61160
27900,-61164
27901,35900
27902,39197
27903,75786
27904,-37177
27905,41908
27906,37819
27907,20952
27908,-23400
27909,94911
27910,-52494
27911,86674
27912,97584
27913,-96988
27914,85440
27915,-9796
27916,62216
27917,86988
27918,48656
27919,12698
27920,33139
27921,28702
27922,43342
27923,-67716
27924,-41436
27925,-87004
27926,-21634
27927,-30109
27928,-65312
27929,60754
27930,40412
27931,-74713
27932,-78386
27933,-85062
27934,70422
27935,62238
27936,-38725
27937,55291
27938,-69256
27939,9303
27940,22134
27941,47051
27942,-65907
27943,40835
27944,1438
27945,32027
27946,-62145
27947,7884
27948,44584
27949,20945
27950,-68007
27951,-70696
27952,-91616
27953,18967
27954,66187
27955,49164
27956,52478
27957,-5986
27958,-32998
27959,71442
27960,59900
27961,-13158
27962,-56027
27963,-69897
27964,-70209
27965,-22569
27966,-85431
27967,23992
27968,-99936
27969,938
27970,10394
27971,-8995
27972,-72767
27973,-26442
27974,-38824
27975,-5745
27976,-87562
27977,-16739
27978,-40268
27979,-85432
27980,-76457
27981,72584
27982,-96486
27983,-51644
27984,-81002
27985,29186
27986,78673
27987,-16130
27988,34169
27989,-73303
27990,-40996
27991,-45646
27992,24159
27993,-7373
27994,13528
27995,94947
27996,15531
27997,16572
27998,92315
27999,-94048
28000,-38770
28001,-97017
28002,-89731
28003,76380
28004,-7679
28005,-88374
28006,57925
28007,-47956
28008,-3629
28009,54510
28010,91906
28011,12129
28012,99404
28013,-52078
28014,-51476
28015,32404
28016,-54701
28017,12106
28018,-18796
28019,-39134
28020,-14042
28021,-91538
28022,49740
28023,8894
28024,-94437
28025,-46165
28026,92123
28027,61147
28028,39609
28029,98987
28030,69529
28031,-85718
28032,-77400
28033,36846
28034,-33207
28035,54732
28036,96722
28037,16963
28038,94564
28039,43059
28040,-70599
28041,-46900
28042,-72912
28043,-49798
28044,15018
28045,56369
28046,-33274
28047,-29565
28048,71593
28049,49488
28050,-96713
28051,-67764
28052,88538
28053,-69697
28054,35600
28055,66218
28056,4104
28057,-83888
28058,-25688
28059,67609
28060,81573
28061,86692
28062,37073
28063,42876
28064,50419
28065,59357
28066,95534
28067,59222
28068,-30833
28069,37958
28070,70981
28071,-90976
28072,72297
28073,49734
28074,66537
28075,12130
28076,44811
28077,-58072
28078,-85966
28079,-6738
28080,-38360
28081,23384
28082,97306
28083,68466
28084,-25371
28085,21919
28086,97455
28087,26546
28088,-51686
28089,30465
28090,83103
28091,-18549
28092,-43044
28093,56663
28094,-15950
28095,-89191
28096,45013
28097,-81776
28098,9680
28099,26421
28100,40723
28101,-4759
28102,-89763
28103,-39553
28104,-95028
28105,-60041
28106,-15255
28107,59239
28108,-43955
28109,92104
28110,-38389
28111,9834
28112,-79292
28113,84040
28114,21000
28115,-55224
28116,92168
28117,64078
28118,66945
28119,-53136
28120,-62214
28121,-19164
28122,-29848
28123,86186
28124,-19107
28125,92411
28126,27282
28127,-16094
28128,44819
28129,-90681
28130,-14840
28131,-10132
28132,-35560
28133,-74543
28134,-9404
28135,-85028
28136,-57458
28137,-42041
28138,-4400
28139,20396
28140,-55270
28141,72641
28142,-37542
28143,-42166
28144,-80118
28145,-14603
28146,-68120
28147,27167
28148,-38121
28149,-82235
28150,77840
28151,-46578
28152,-20131
28153,-80505
28154,-79536
28155,-42052
28156,33405
28157,84108
28158,-45811
28159,-65503
28160,97959
28161,-34718
28162,12375
28163,-1234
28164,-37425
28165,-89205
28166,75969
28167,64773
28168,59242
28169,-51170
28170,49683
28171,-23640
28172,-32384
28173,-40791
28174,-97694
28175,-95472
28176,54626
28177,-1111
28178,-11086
28179,53110
28180,-13782
28181,-58707
28182,-22561
28183,15587
28184,10661
28185,92701
28186,90133
28187,74217
28188,23458
28189,37400
28190,-80652
28191,-70494
28192,42804
28193,-89358
28194,75045
28195,-9321
28196,-14900
28197,27649
28198,-12512
28199,98180
28200,-8763
28201,39634
28202,34226
28203,-87171
28204,46458
28205,41436
28206,97182
28207,72319
28208,87928
28209,-42990
28210,19513
28211,-37013
28212,-78617
28213,68126
28214,-29055
28215,-3187
28216,73586
28217,-73231
28218,45683
28219,49308
28220,-99061
28221,-80510
28222,11140
28223,-50280
28224,-19644
28225,45822
28226,31179
28227,-57374
28228,32621
28229,18482
28230,-30834
28231,-35381
28232,18966
28233,-2974
28234,65018
28235,-93569
28236,7278
28237,63803
28238,62070
28239,56227
28240,-86935
28241,14082
28242,-26132
28243,-92705
28244,42944
28245,66741
28246,26820
28247,-63888
28248,-69056
28249,38172
28250,21525
28251,-99054
28252,-22959
28253,-17325
28254,-62581
28255,-92450
28256,-54574
28257,82686
28258,26818
28259,84495
28260,-34138
28261,90922
28262,79628
28263,91371
28264,79055
28265,-93905
28266,61597
28267,-83526
28268,-78962
28269,-79771
28270,21732
28271,-80713
28272,69516
28273,-60526
28274,-42790
28275,-27797
28276,-90287
28277,-85421
28278,-21686
28279,47533
28280,5248
28281,74668
28282,52567
28283,1774
28284,64049
28285,-54802
28286,69639
28287,48194
28288,-97169
28289,34765
28290,-76870
28291,-54729
28292,94747
28293,-53806
28294,-22741
28295,11706
28296,94294
28297,28548
28298,-86561
28299,58754
28300,34026
28301,17310
28302,19828
28303,32040
28304,60650
28305,-60977
28306,2681
28307,26321
28308,-97123
28309,-63093
28310,61529
28311,-42853
28312,18862
28313,98811
28314,38227
28315,-12379
28316,-26246
28317,-84045
28318,78948
28319,-98331
28320,5973
28321,69917
28322,-11145
28323,21387
28324,-40595
28325,-79530
28326,-68666
28327,-32231
28328,-52897
28329,12614
28330,-19539
28331,-33643
28332,55053
28333,-46314
28334,25429
28335,23459
28336,27504
28337,-7886
28338,-59538
28339,59582
28340,-63194
28341,51021
28342,29933
28343,-31414
28344,-50127
28345,-58628
28346,-2136
28347,63924
28348,44420
28349,40789
28350,76751
28351,4475
28352,4378
28353,96333
28354,51094
28355,-88583
28356,-2174
28357,18913
28358,-32735
28359,-36122
28360,-35710
28361,85147
28362,-40199
28363,-81222
28364,-46516
28365,-64976
28366,-92551
28367,99876
28368,20638
28369,62248
28370,18980
28371,96758
28372,64139
28373,49487
28374,-51678
28375,-94335
28376,73250
28377,31983
28378,-10645
28379,73441
28380,67105
28381,79734
28382,79398
28383,19871
28384,-46743
28385,-35558
28386,97597
28387,-9983
28388,-67482
28389,15785
28390,28462
28391,20840
28392,-33968
28393,-29345
28394,51671
28395,16480
28396,79797
28397,43272
28398,13973
28399,47879
28400,-65333
28401,-93518
28402,-98086
28403,12110
28404,-18020
28405,65603
28406,-47411
28407,98022
28408,-49138
28409,-81950
28410,12114
28411,48702
28412,80546
28413,24687
28414,-63304
28415,-32478
28416,39566
28417,-14603
28418,6126
28419,60714
28420,75277
28421,91644
28422,69861
28423,99574
28424,86661
28425,-31460
28426,-98354
28427,40212
28428,31441
28429,-81240
28430,96876
28431,37349
28432,53422
28433,-39806
28434,86684
28435,-4273
28436,-92287
28437,64588
28438,-63532
28439,98402
28440,-71985
28441,-36804
28442,-28280
28443,18773
28444,48956
28445,-20117
28446,80140
28447,-28540
28448,-99276
28449,19817
28450,-40093
28451,8049
28452,-25825
28453,-43407
28454,-3582
28455,76037
28456,-54490
28457,-36251
28458,80062
28459,90936
28460,91607
28461,-88663
28462,-46858
28463,-33431
28464,-82934
28465,95911
28466,58350
28467,-75233
28468,17739
28469,-73856
28470,96153
28471,88032
28472,-37870
28473,35803
28474,10048
28475,12520
28476,-35814
28477,94899
28478,72687
28479,62253
28480,-60460
28481,99747
28482,-80304
28483,13827
28484,-53587
28485,-523
28486,26458
28487,-63262
28488,62174
28489,22057
28490,-1001
28491,46235
28492,-18213
28493,-45811
28494,43768
28495,-92800
28496,-57828
28497,48989
28498,66336
28499,24898
28500,98585
28501,78071
28502,-98323
28503,-8867
28504,94642
28505,44847
28506,31690
28507,69550
28508,43466
28509,48452
28510,48077
28511,30045
28512,-47205
28513,31111
28514,52449
28515,14295
28516,62873
28517,-60179
28518,80331
28519,-83050
28520,70511
28521,92270
28522,-87908
28523,69678
28524,-94748
28525,-48740
28526,-96178
28527,-70816
28528,-70973
28529,-89965
28530,28140
28531,40802
28532,-10165
28533,-31864
28534,-24123
28535,79283
28536,34673
28537,48595
28538,76182
28539,77734
28540,66145
28541,88345
28542,3708
28543,91724
28544,-89333
28545,-52068
28546,63666
28547,82061
28548,-76904
28549,-57486
28550,23626
28551,46545
28552,68292
28553,65686
28554,37881
28555,1074
28556,9692
28557,-20666
28558,62468
28559,-6101
28560,-64639
28561,-3513
28562,4247
28563,7988
28564,69503
28565,43869
28566,-718
28567,-22304
28568,17143
28569,-88282
28570,-38865
28571,96847
28572,-55625
28573,36255
28574,34338
28575,-31650
28576,49987
28577,-62571
28578,-18532
28579,-3896
28580,17670
28581,10537
28582,98918
28583,-62591
28584,16462
28585,14369
28586,85129
28587,-16907
28588,-86393
28589,26689
28590,30121
28591,-41523
28592,-23220
28593,-92401
28594,31886
28595,-36998
28596,70308
28597,-48717
28598,-70175
28599,-54702
28600,-56366
28601,29018
28602,-52364
28603,39996
28604,-1399
28605,-54830
28606,-91674
28607,41899
28608,73049
28609,9720
28610,-14659
28611,-89567
28612,26430
28613,60819
28614,-88793
28615,73073
28616,91183
28617,-21517
28618,24816
28619,13420
28620,10342
28621,-37142
28622,-84875
28623,-73007
28624,42376
28625,11866
28626,57865
28627,65748
28628,74064
28629,61454
28630,-3796
28631,86950
28632,45815
28633,-47754
28634,59838
28635,19661
28636,-77320
28637,74473
28638,61147
28639,81116
28640,81669
28641,9125
28642,93985
28643,10449
28644,16975
28645,-60299
28646,-63369
28647,33806
28648,50199
28649,-47731
28650,-23515
28651,57122
28652,77811
28653,13736
28654,-32175
28655,85831
28656,24547
28657,80466
28658,21335
28659,5800
28660,-2913
28661,32410
28662,88200
28663,77546
28664,86604
28665,37485
28666,42701
28667,63586
28668,-17878
28669,-66836
28670,-1103
28671,-84306
28672,33388
28673,-55150
28674,-91585
28675,-7003
28676,-76967
28677,-82238
28678,11651
28679,-45872
28680,-86668
28681,97905
28682,-71046
28683,93071
28684,23665
28685,-60141
28686,-22103
28687,3961
28688,82667
28689,-19114
28690,49910
28691,-97251
28692,-47578
28693,62180
28694,-48182
28695,-11761
28696,19020
28697,70507
28698,-34527
28699,-96491
28700,90239
28701,-6304
28702,-71783
28703,33888
28704,67961
28705,94883
28706,-49631
28707,-76023
28708,39028
28709,-62915
28710,63612
28711,-97361
28712,56119
28713,96149
28714,-31872
28715,72235
28716,-44504
28717,44504
28718,1897
28719,24335
28720,-1568
28721,-89699
28722,-92158
28723,-57280
28724,-74956
28725,-60067
28726,-8239
28727,58292
28728,25631
28729,-92312
28730,59967
28731,84515
28732,-33779
28733,-19979
28734,-48081
28735,-10605
28736,56439
28737,-60000
28738,46951
28739,-40159
28740,-78928
28741,-16158
28742,2180
28743,-10001
28744,-68204
28745,-8145
28746,2908
28747,68137
28748,-74411
28749,-5589
28750,56199
28751,4404
28752,6620
28753,30345
28754,-53546
28755,21800
28756,-76666
28757,-1881
28758,-24590
28759,32031
28760,77202
28761,81977
28762,-59189
28763,-16725
28764,-80796
28765,-77477
28766,97482
28767,42294
28768,-93649
28769,-81095
28770,-96405
28771,-65211
28772,53548
28773,61287
28774,76638
